name1,name2,score
david kennedy,mark l smith,0.012698301114141941
christopher i moore,doherty robert,0.011608578264713287
george loewenstein,gerald epstein,0.036184974014759064
cristin okeefe aptowicz,blackford oakes,0.010741458274424076
charles martin hall,hines bryan,0.013239506632089615
hochstadt steve,tod goldberg,0.011678267270326614
david j moore,james bennett elliott ferrier,0.01091827917844057
j e wallace wallin,christopher ryan baker,0.009401177987456322
kathryn uhrich,asher benjamin,0.010453951545059681
wellington frank stewart,philip klein,0.012996484525501728
lester germer,hank wilkins,0.011870654299855232
daniel swern,steve prescott,0.009914254769682884
chad zumock,kyell gold,0.010108793154358864
beth solomon,arlook richard,0.01197604089975357
robert e petersen,dibiagio thomas m,0.011664521880447865
van sickle john,john yeon,0.21575459837913513
mark shoen,gabriel d carroll,0.011550824157893658
duane gene  digger  carey,jean mj fréchet,0.009554082527756691
ed grier,mike j dunleavy,0.011417660862207413
soji kashiwagi,nicolás arroyo,0.009868849068880081
benjamin alvin drew,early margot,0.00987289845943451
walters raymond w,calvin peete,0.014323398470878601
regan hood,kimberly oden,0.011857214383780956
gerard louis frey,hector feliciano,0.010610660538077354
neal thompson,james kelly,0.011904871091246605
sket one,ray johnson,0.01196044497191906
alphonse gallegosoar,horace pippin,0.013777794316411018
herbert s gutowsky,steve fisher,0.010465307161211967
pat steir,leonard goldstein,0.012126559391617775
taylor bryn,ruth law oliver,0.010715274140238762
justice howard,chuckles the clown,0.009884039871394634
james charles a,mike jackson,0.017464522272348404
alexander julian,michael j owren,0.043993134051561356
askin julian,beth noveck,0.010250856168568134
orley ashenfelter,lele pons,0.0110703120008111
sun yat-sen,timothy gerard  tim  burns,0.00952630490064621
charles benjamin dudley,fred dyson,0.025754863396286964
ralph randles stewart,gary groh,0.012736719101667404
thomas j perrelli,billy name,0.009625257924199104
nancy drexel,richard c metz,0.010913969948887825
sam greene,andrea leers,0.011966198682785034
young rebecca,olin douglas browne,0.0102951405569911
charles starr,michael h wynn,0.011893427930772305
william dana orcutt,john cowles jr,0.00999749731272459
ralph greenberg,tony gallippi,0.010928907431662083
anthony joseph foyt iv,rodger stevens,0.009938684292137623
russel e caflisch,william g gregory,0.010031938552856445
susan watters,mike dupée,0.010464493185281754
joseph logsdon,patricia fincher harless,0.011280582286417484
seymour durst,ringhand lori,0.010376648977398872
totten silas,millie elizabeth hughes-fulford,0.009758486412465572
general  larry platt,george mason v,0.010445165447890759
nielsen leland chris,richard murrian,0.0121688861399889
amy devers,paul slovic,0.009851647540926933
randolph alex,stephen paul marino jr,0.010910908691585064
smith albion,bobby ball,0.0096046794205904
david hinkins,frederick t haas jr,0.010417424142360687
stephen casey,michael bell,0.010595283471047878
lewis frank,daniel henninger,0.01238207146525383
elvio sadun,jason sokol,0.016292348504066467
ian rapoport,jeffrey p gold,0.011622964404523373
donald b keck,george j oshea jr,0.010726358741521835
adam pendleton,sean fieler,0.014889471232891083
joseph crook dawson,louie brannon  lb  henry,0.009450852870941162
emina cunmulaj,linda phillips,0.012102385982871056
alf engen,gloria romero phd,0.009512178599834442
edward shearman ross,judith levy,0.011033881455659866
jonathan gruber,norm feuti,0.010995479300618172
david hitz,thornton willis,0.009875592775642872
bonnie tiburzi,marie bloede,0.01016148179769516
yoko zetterlund,robert john rose,0.009733607992529869
richard iaquinta,clayton anderson,0.013105812482535839
joseph michael plavcan,aaron rehkop,0.009926637634634972
joseph edward kurtz,warren ed rand,0.051140520721673965
jacen burrows,cho david,0.009986432269215584
william t mccarthy,coyne michael l,0.013522629626095295
geno baroni,white albert,0.0098011689260602
susan t woodhouse,lawrence ponoroff,0.011505425907671452
frank c mccarthy,mark chester ebersole,0.011261554434895515
debbie goad,irv culver,0.011221194639801979
james j gaffney iii,provost alden,0.01038567814975977
jason tobias fletcher ii,joseph odell tabarlet i,0.011737164109945297
james harlan  jim  granberry sr,johnson,0.010924387723207474
george morgan thomas,brian peter watts,0.01315829623490572
ollie joe prater,peter go freund,0.01143922470510006
julian jackson,jack rowan,0.09384869039058685
anne wexler,brown julius l,0.009880928322672844
felix roque,dilbert,0.011632670648396015
david spencer gossett,matt peterson,0.014427607879042625
anthony thomas trusky,edward joseph furgol,0.010129603557288647
david f levi,theodore w anderson,0.01085516344755888
sulzbacher louis,thompson a d,0.010497022420167923
eulabee dix,orlando canizales,0.011161288246512413
bernard spindel,virginia e johnson,0.010236787609755993
jim davies,john carter,0.017022769898176193
joe c davis jr,simon henry gage,0.009540406055748463
gillman derek,andrew wheating,0.011769892647862434
bill gurley,marvin willis claxton iii,0.010164350271224976
morris l cohen,wilbert mckeachie,0.010185067541897297
kaliesha west,mary corinna putnam jacobi,0.009669736959040165
feffer henry leon,floyd douglas culbertson jr,0.009656020440161228
peggy annette whitson,dennis banks,0.009677561931312084
william earl mehlhorn,earl tanner,0.14680321514606476
kris holmes,swett leonard,0.011846449226140976
carl f christ,ted conover,0.0101895397529006
stanley jason rapert,julie wainwright,0.013613495044410229
jonathan summerton,anthony s waters,0.013534300960600376
john a wilson,kelly grieve,0.009529337286949158
jay wiseman,fred kilgour,0.012112841010093689
brown samuel gilman,peter shmock,0.018312443047761917
jaxonfx,jean fuller,0.010949688963592052
bernard girard,havelock nelson,0.011242885142564774
frank e campbell,george singleton,0.010918191634118557
barrett grant,robert lee curbeam jr,0.010409355163574219
john marzluff,john harsanyi,0.05859287083148956
heather mcgowan,mccarthy robynn,0.05194143205881119
hopf ted,dennis m mannion,0.011750939302146435
owen brown,mike grob,0.009869207628071308
robert b tucker,alex p keaton,0.01283593662083149
james polk,robert cannon,0.012555096298456192
joyce tenneson,brian springer,0.013316862285137177
frank schoonover,b lynn winmill,0.009784172289073467
sandy bashaw,juan antonio rodríguez,0.010275432839989662
tsividis yannis,najlah feanny,0.009846885688602924
johnson charley,jack falls hutchison,0.03487386181950569
joseph hoover mackin,donald howard menzel,0.01123816892504692
burt neuborne,walter j boverini,0.010546606965363026
dr jeffrey spieler,charles f buddy,0.010276325047016144
john stoltenberg,stowell blake,0.06569264084100723
craig spangenberg,walt langendorfer,0.012899533845484257
r j palmer,harold uris,0.01257601659744978
cote michael r,robert angus brooks,0.011800974607467651
dewitt h fessenden,shang-hua teng,0.009464875794947147
charles james mccarthy,samuel proctor,0.01598186604678631
geoffrey cornish,marsh ellen tanner,0.011517580598592758
roy radner,kd wood,0.009851373732089996
frank i marcus,wally ulrich,0.011175069026648998
john abdo,stephanie schriock,0.010942729189991951
hector cantú,john p oneill,0.011456634849309921
edward e seabrook,mark hazinski,0.011305239051580429
virginia mclaurin,carmindy,0.011658916249871254
mark charles wiebe,molly white,0.012612051330506802
james c watkins,cross arthur lyon,0.012386748567223549
edwin d morgan,albert h mcgeehan,0.014070029370486736
lawrence ponoroff,stacy hansmeyer,0.011590788140892982
hansen bernhoff,blake john miguez,0.011094873771071434
brian stelter,len duncan,0.013295338489115238
scott craig,duane cole,0.014666480012238026
ju-chin chu,john farrar,0.009708816185593605
john h brinton,mj sanders,0.031968772411346436
oliver frank schniederjans,joseph chetrit,0.01045216154307127
graham gordon,ernst g straus,0.04532712325453758
michael p fleming,dianna booher,0.010892562568187714
john j mcglone,garrett morris,0.013510200195014477
william hawi,myers ned,0.011025169864296913
james monroe trotter,charles roland herring,0.009678613394498825
monroe sweetland,al mengert,0.010292609222233295
sarah scherer,dan kerrigan,0.010080746375024319
joseph henry sharp,ben hill griffin jr,0.009558762423694134
nelson merced,roberto castro,0.010290713980793953
bob schreck,muhammad emmanuel,0.009532150812447071
john calhoun brown,roger lin maltbie,0.011488761752843857
paula l brooks,louis henkin,0.011684670113027096
norbert felix gaughan,lee albert rubel,0.02919553965330124
denver butler,george h burgess,0.010763639584183693
herbert stein,lonnie hannah,0.009764229878783226
jeffrey p buzen,schevill ferdinand,0.010974934324622154
bayless charles e,tony exum sr,0.010459210723638535
parviz moin,gibson greg,0.009749201126396656
james ohrenschall,efrain esquivias jr,0.010003875941038132
sterling brim,savage thomas r,0.009754193015396595
hilibrand larry,fielding hannah greenwood,0.03078453242778778
derby marian,lawrence weiner,0.010189702734351158
claes oldenburg,margene heffman,0.011829000897705555
scott gutschewski,cathy scott,0.6065823435783386
james king,bradshaw benjamin,0.009626193903386593
jennifer flynn,somerville robert,0.00978756695985794
james s crown,john najjar,0.009475413709878922
phillip drummond,herrmann william,0.011013477109372616
carol semple thompson,robbie conal,0.010727204382419586
james g morgan,aldridge a owen,0.011466936208307743
julius nicholas boros,larry kramer,0.009930097497999668
byron boston,robert rosen,0.018895309418439865
donald horowitz,dale watson,0.010305838659405708
kelli kuehne,randy baer,0.011454705148935318
krimski martin,christopher c bell jr,0.010229919105768204
daniel e atkins,keith hennessy,0.013518698513507843
charlie schwam,wielenberg erik,0.011547889560461044
john p oneill,arlene render,0.009711685590445995
william walaska,libertito pelayo,0.010585891082882881
joel bomgar,embry charles r,0.010722651146352291
george h burgess,guyer gordon,0.041028473526239395
george burroughs torrey,donald c coggins jr,0.009580492042005062
will mercer cook,lane tyler crockett,0.0097779780626297
seth klarman,abram penn,0.01079563144594431
stuart hameroff,clay myers,0.013324225321412086
alexander daas,dinah manoff,0.011588084511458874
taylor g flint,otto vogl,0.009694330394268036
john rutherford,castro victor,0.009805121459066868
ralph renick,bob strait,0.010736489668488503
perlin gary,tony goodman,0.012759571895003319
amy sillman,michael r eisenson,0.01644357107579708
claudia l gordon esq,anthony dexter,0.016794448718428612
glover james nettle,uvaldo acosta,0.010060515254735947
oakley christopher,christian dean dimarco,0.057099100202322006
shaw robert s,clara shortridge foltz,0.010790286585688591
young-kee kim,peter blume,0.00978416670113802
fred ball,thomas daniel creavy,0.011697187088429928
john hughes,andrew jenks,0.02031000703573227
tom gerety,fred holle,0.012494129128754139
hart jeffrey,louisa boyd yeomans king,0.009337147697806358
douglas g mcmahon,mary l boas,0.01156478188931942
neil a anderson,olin g blackwell,0.015054013580083847
hermann joseph muller,stacy dragila,0.010139720514416695
jack sanders,thomas gardiner corcoran,0.009978557005524635
hank meijer,frank b wynn,0.011273193173110485
folta carl,uno edison,0.010242847725749016
laurel s braitman,tinney james,0.010820943862199783
matthew causey,abbott miller,0.012596200220286846
jessie purves,dorothy dehner,0.010108883492648602
louis horace silberkleit,fritz schlemmer,0.010557863861322403
michael vaughn,roger sweet,0.01051940768957138
fletcher l hartsell jr,lawrence william caldwell anderson,0.010228867642581463
murphy campion,ellet joseph waggoner,0.011932285502552986
harold sightler,art bisch,0.010187413543462753
andrew morse,jeremy r haft,0.011330552399158478
ervin sam,hamid r moghadam,0.011557997204363346
rick nelson,lloyd keaser,0.010491744615137577
peter eisenman,sean furey,0.01096582692116499
david kirkwood,frank nelson,0.012477284297347069
dan e moldea,john willard milnor,0.010679536499083042
issenberg sasha,roko belić,0.00982996728271246
kerron clement,mark tedin,0.010853842832148075
john george goodman,brian martinotti,0.012007905170321465
james matthew hendrix,philip e sakowitz jr,0.009526983834803104
emery b denny,david francis marr jr,0.00999837089329958
anne robertson johnson cockrill,mollner art,0.009570570662617683
sam easterson,otis ray norton,0.011851507239043713
sharon lockhart,neera tanden,0.009786366485059261
lisa j steele,spider webb,0.009336820803582668
francis r upton,schwartz harvey m,0.009988143108785152
sherry blakley,robert deaver collins,0.011158347129821777
phil simon,bill agee,0.01074785552918911
joan jonas,shelby wilson,0.011244514025747776
madalyn murray ohair,john alfred  jack  webb,0.009668618440628052
jerome dunstan travers,michael ferro,0.010341955348849297
thomas jefferson anderson,gari melchers,0.011464467272162437
vance g martin,barrie dennis,0.027671098709106445
schlesinger robert,william earl casper jr,0.00987663771957159
dr jane mouton,professor ransom asa moore,0.009541455656290054
matt rhoades,mike adams,0.02992989495396614
joseph fleck,walter prichard eaton,0.011535530909895897
don rickles,arthur bliss lane,0.010248864069581032
tomasi peter,solon irving bailey,0.01173384115099907
gina cerminara,ian calderon,0.010158296674489975
keith jonathan winstein,harold hafer fisher,0.011263906955718994
robert louis kahn,john frederick hartsook,0.01089947484433651
rob mckelvey,donna m hughes,0.012272726744413376
matthew proper,charles eastman,0.014642985537648201
mary ellen mark,marty stouffer,0.017352672293782234
