,answer1,answer2,label,berttrained
480,the British government,Indian Independence Act 1947,1.0,0.15424945950508118
481,the British government,the labour government,1.0,0.5269865989685059
482,2018,1991,0.0,0.33606958389282227
483,2018,2008,0.0,0.5448093414306641
484,2018,2007,0.0,0.22999104857444763
485,2018,2016,0.0,0.6678600907325745
486,2018,1998,0.0,0.4950215220451355
487,2018,2017,0.0,0.5046243667602539
488,"December 6, 2001","March 31, 1949",0.0,0.2718975245952606
489,"December 6, 2001",1809,0.0,0.1900418996810913
490,"December 6, 2001",2001,2.0,0.5962448120117188
491,1.8 billion,around 1. 8 billion,1.0,0.8295363783836365
492,1.8 billion,24%,1.0,0.11716698855161667
493,1.8 billion,around 1.8 billion,2.0,0.9622980356216431
494,DC Universe,Cartoon Network,0.0,0.20285193622112274
495,DC Universe,CBS,0.0,0.3042423129081726
496,Annie Campbell,charity fernbrook,0.0,0.2334069013595581
497,Annie Campbell,Karen Boddington,0.0,0.34153833985328674
498,"October 12, 2018",2018,1.0,0.5843288898468018
499,The FCC,"uly 2, 1928,",0.0,0.1464223861694336
500,The FCC,federal communications commission,1.0,0.5238461494445801
501,The FCC,their governments,1.0,0.289600133895874
502,The FCC,PPL,1.0,0.3210206925868988
503,algae,karenia brevis,0.0,0.15334013104438782
504,algae,dinoflagellates and diatoms,0.0,0.4635668098926544
505,algae,dinoflagellate,1.0,0.39302632212638855
506,algae,dinoflagellates,2.0,0.3999791741371155
507,Jim Cummings,Keith David,0.0,0.13428246974945068
508,after the year 2001,1931,0.0,0.20661558210849762
509,after the year 2001,the end of WWII,0.0,0.271026074886322
510,after the year 2001,2009,0.0,0.2780841588973999
511,after the year 2001,"March 3, 1931",0.0,0.29993927478790283
512,All 14 districts,south kerala,1.0,0.1762392222881317
513,All 14 districts,south Indian state,1.0,0.07037821412086487
514,All 14 districts,Chengannur,1.0,0.02752147614955902
515,All 14 districts,south,1.0,0.1296073943376541
516,All 14 districts,the south indian state of kerala,1.0,0.1413506716489792
517,All 14 districts,Palakkad,1.0,0.24309290945529938
518,All 14 districts,Thiruvananthapuram,1.0,0.24891822040081024
519,"January 3, 2019","february 22, 2019",0.0,0.49536991119384766
520,"January 3, 2019","March 1, 2019",0.0,0.8098543882369995
521,"January 3, 2019",2019,2.0,0.7154587507247925
522,2017,"January 3, 2018",0.0,0.26054927706718445
523,2017,2010,0.0,0.5181082487106323
524,2017,1975,0.0,0.32639628648757935
525,2017,1988,0.0,0.43798989057540894
526,1950,1982,0.0,0.33361291885375977
527,1950,between 1986 and 1995,0.0,0.170607328414917
528,1950,1998,0.0,0.35082191228866577
529,1950,1922,0.0,0.2403392344713211
530,Stephen Perry,sean combs,0.0,0.015166470780968666
531,Stephen Perry,Justin Martin,0.0,0.33271297812461853
532,Stephen Perry,Richard Parnell Habersham,0.0,0.29050981998443604
533,Stephen Perry,Sidney Poitier,0.0,0.29826852679252625
534,Stephen Perry,Ralph Carter,0.0,0.24622485041618347
535,2010,2007 model year,0.0,0.4028664231300354
536,2010,2009,0.0,0.5966639518737793
537,2010,1980,0.0,0.31694427132606506
538,2010,2007,0.0,0.5367249250411987
539,2010,2012,1.0,0.6280450224876404
540,EMI Studios,Beatles,0.0,0.11756665259599686
541,EMI Studios,the Ed Sullivan Show,0.0,0.08980274945497513
542,EMI Studios,october 1963,1.0,0.02466662973165512
543,EMI Studios,EMI Studios in Studio 2,1.0,0.8709732890129089
544,EMI Studios,Abbey Road Studios,1.0,0.3736349642276764
545,size,alkaline phosphatase,0.0,0.10423042625188828
546,size,parasites,0.0,0.13458509743213654
547,size,horizontal gene transfer,0.0,0.05097280442714691
548,size,antibiotic resistance,0.0,0.033772844821214676
549,size,a lectin,0.0,0.17592290043830872
550,size,amino acid sequences,0.0,0.0729607492685318
551,size,serotype,0.0,0.31656399369239807
552,size,Chemotaxis,0.0,0.12164166569709778
553,size,Entamoeba,0.0,0.20609624683856964
554,Kris Kristofferson,bradley cooper,0.0,0.21893781423568726
555,Brian Keith,Dennis Quaid,1.0,0.43650850653648376
556,Brian Keith,Tom Skerritt,1.0,0.2382856160402298
557,26 November 1962,september 1729,0.0,0.23173992335796356
558,26 November 1962,1729,0.0,0.2342473864555359
559,26 November 1962,29 september 1729,0.0,0.23652790486812592
560,26 November 1962,1951\u201352,0.0,0.2653428614139557
561,26 November 1962,1832,0.0,0.20774386823177338
562,New England Patriots,Kansas City Chiefs,0.0,0.1609250158071518
563,"22,970","about 1, 700",0.0,0.17184293270111084
564,"22,970",five,0.0,0.028046829625964165
565,"22,970",one,0.0,0.07100965082645416
566,"22,970",63467,0.0,0.04033426195383072
567,"22,970","approximately 10,840",1.0,0.395710825920105
568,"22,970","approximately 8,000",1.0,0.2665313184261322
569,Roger Labon Jackson,Mike Vaughn,0.0,0.20412741601467133
570,Roger Labon Jackson,Stu Macher,0.0,0.05493937432765961
571,Roger Labon Jackson,Charles Butler,0.0,0.17484073340892792
572,Roger Labon Jackson,roger l. jackson,2.0,0.45677241683006287
573,Navy,Army,1.0,0.6410630345344543
574,Navy,united states navy,1.0,0.8326083421707153
575,"""Formality""",season 8,0.0,0.11507870256900787
576,"""Formality""",Teen Wolf,0.0,0.08052607625722885
577,"""Formality""",season 6,0.0,0.12414485961198807
578,"""Formality""",sixth season,0.0,0.16780008375644684
579,"""Formality""",eighth,0.0,0.24467572569847107
580,"""Formality""",season 2,0.0,0.18135596811771393
581,"""Formality""","\""Code Breaker\""",0.0,0.31497785449028015
582,Jeff Harlan,john gallagher jr.,0.0,0.31558895111083984
583,Jeff Harlan,Jennifer Garner,0.0,0.26903483271598816
584,Jeff Harlan,tyson ritter,0.0,0.2475012242794037
585,Missy Peregrym,marsha lisa thomason,0.0,0.25782090425491333
586,Missy Peregrym,Daniela Sofia Korn Ruah,0.0,0.20627723634243011
587,Missy Peregrym,Margaret Denise Quigley,0.0,0.30077311396598816
588,Missy Peregrym,Annie Wersching,0.0,0.21422383189201355
589,Missy Peregrym,connie nielsen,1.0,0.1996770203113556
590,Missy Peregrym,jeremy sisto,1.0,0.25000330805778503
591,Missy Peregrym,Zeeko Zaki,1.0,0.1750553846359253
592,1937,"april 20, 1937",0.0,0.653870701789856
593,French Algeria,cyprus,0.0,0.07068571448326111
594,French Algeria,Croatia,0.0,0.2061634063720703
595,French Algeria,united kingdom,2.0,0.17992901802062988
596,French Algeria,the UK,2.0,0.1592114120721817
597,"January 17, 2019","may 19, 2018",0.0,0.6031769514083862
598,"January 17, 2019","March 15, 2018",0.0,0.3469851315021515
599,"January 17, 2019",2018,0.0,0.24325399100780487
600,"January 17, 2019","April 20, 2018",0.0,0.2843610346317291
601,"January 17, 2019","September 27, 2018",0.0,0.23827122151851654
602,"January 17, 2019","may 17, 2018",0.0,0.6787523031234741
603,"January 17, 2019","May 19, 2016",0.0,0.6104994416236877
604,1992,1999,0.0,0.47922128438949585
605,1992,2007,0.0,0.40349292755126953
606,"Vancouver, British Columbia",Netflix,0.0,0.1921042948961258
607,"Vancouver, British Columbia",Glen Cove,0.0,0.21612384915351868
608,"Vancouver, British Columbia","british columbia, canada",2.0,0.6307489275932312
609,Governor,president,0.0,0.4404182732105255
610,Governor,Congress,0.0,0.36881208419799805
611,Governor,the World Health Organization,0.0,0.17075198888778687
612,Governor,governor ralph torres,1.0,0.500809371471405
613,Governor,the governor of the state,2.0,0.8213320970535278
614,Governor,state governor,2.0,0.8945709466934204
615,Pratap Nagar Metro Station,rabindra sarobar,0.0,0.22868986427783966
616,Pratap Nagar Metro Station,Partap Nagar,0.0,0.7148418426513672
617,Pratap Nagar Metro Station,Dilshad Garden,0.0,0.16056270897388458
618,Pratap Nagar Metro Station,Old Delhi Railway Station,0.0,0.4441913366317749
619,Pratap Nagar Metro Station,New Delhi,0.0,0.30369606614112854
620,Pratap Nagar Metro Station,netaji bhawan station,0.0,0.35534077882766724
621,Pratap Nagar Metro Station,City Railway Station,0.0,0.46175050735473633
622,Pratap Nagar Metro Station,Agra district,0.0,0.3782557547092438
623,Eddie Rickenbacker,Edward Vernon Rickenbacker,2.0,0.8178516030311584
624,Bemis Heights,"albany, new york",0.0,0.36334189772605896
625,Bemis Heights,"Stillwater, Saratoga County, New York",1.0,0.1347733438014984
626,Bemis Heights,"Schuylerville, New York",1.0,0.23891295492649078
627,Bemis Heights,"south of saratoga, new york",2.0,0.09656955301761627
628,Bemis Heights,New York,2.0,0.24774610996246338
629,Bemis Heights,"Saratoga, New York",2.0,0.1444288045167923
630,17,22,0.0,0.3558691740036011
631,Laura,Sara Crowe,0.0,0.2279057800769806
632,Laura,John Hannah,0.0,0.28764721751213074
633,Laura,Tom,0.0,0.14012591540813446
634,Laura,Angus and Laura,1.0,0.7292395234107971
635,"May 24, 2010","June 26, 2011",0.0,0.3406450152397156
636,OWN,Channel 210,0.0,0.18324413895606995
637,OWN,Channel 115,0.0,0.1426287591457367
638,OWN,8,0.0,0.25328946113586426
639,OWN,nbc,0.0,0.28247132897377014
640,OWN,Channel 265,0.0,0.23582366108894348
641,OWN,Channel 363,0.0,0.25484782457351685
642,OWN,Oprah Winfrey Network,2.0,0.12549138069152832
643,Syria,Venezuela,0.0,0.2386966347694397
644,Syria,Libya,0.0,0.2550947070121765
645,Syria,saudi arabia,1.0,0.3156452476978302
646,powerful local supporter,parish constables,0.0,0.18200722336769104
647,powerful local supporter,law lords,0.0,0.17347995936870575
648,powerful local supporter,a higher lord,0.0,0.268082857131958
649,powerful local supporter,a lord,1.0,0.1996733397245407
650,powerful local supporter,Lord of the Manor,1.0,0.1592925488948822
651,None,1982,0.0,0.1225917711853981
652,None,1981,0.0,0.1258859932422638
653,David Bowie,paul young,0.0,0.19995887577533722
654,David Bowie,Chris Martin,1.0,0.1932893693447113
655,SVR RF,Foreign Intelligence Service,0.0,0.16783437132835388
656,SVR RF,Foreign Intelligence Service of the Russian Federation,0.0,0.24327169358730316
657,SVR RF,FSB,0.0,0.44648420810699463
658,SVR RF,novichok,0.0,0.11726444214582443
659,SVR RF,MI6,0.0,0.147146537899971
660,SVR RF,Mossad,0.0,0.03142952546477318
661,SVR RF,svr,2.0,0.5852180123329163
662,the Twenty-sixth Amendment,Congress,0.0,0.17486222088336945
663,the Twenty-sixth Amendment,the voting rights act,1.0,0.36346444487571716
664,the Twenty-sixth Amendment,The Twenty - sixth Amendment,2.0,0.8884824514389038
665,the Twenty-sixth Amendment,Voting Rights Act of 1965,2.0,0.24585452675819397
666,3,third season,0.0,0.6729641556739807
667,3,5,0.0,0.3402852416038513
668,3,ten,0.0,0.12826144695281982
669,Schlieffen Plan,The Anaconda Plan,0.0,0.352913498878479
670,Schlieffen Plan,"a \""Labour Plan\""",0.0,0.4810822308063507
671,non-judicial punishment,discrimination,0.0,0.21325813233852386
672,non-judicial punishment,military personnel,0.0,0.19025185704231262
673,non-judicial punishment,violation of the UCMJ,0.0,0.2043251097202301
674,non-judicial punishment,conscientious objectors,0.0,0.22530406713485718
675,non-judicial punishment,Articles,0.0,0.11972302943468094
676,non-judicial punishment,Army,0.0,0.10432330518960953
677,egg,Jesus,0.0,0.3192533552646637
678,egg,Tsar Alexander III,0.0,0.14715608954429626
679,egg,Chicken or the egg,1.0,0.6517869830131531
680,egg,hen,1.0,0.4320727586746216
681,Natalie Dormer,michelle fairley,0.0,0.26034295558929443
682,Natalie Dormer,Emilia Isabelle Euphemia Rose Clarke,0.0,0.146212637424469
683,Natalie Dormer,Samantha Spiro,0.0,0.1481384038925171
684,Natalie Dormer,lena headey,0.0,0.40893980860710144
685,Natalie Dormer,Essie Davis,0.0,0.33163219690322876
686,Natalie Dormer,Dormer,1.0,0.6737955808639526
687,Miguel Hidalgo y Costilla,John Brown Bell,0.0,0.08133170753717422
688,Miguel Hidalgo y Costilla,Dutty Boukman,0.0,0.14357760548591614
689,Miguel Hidalgo y Costilla,John Brown,0.0,0.088839091360569
690,Miguel Hidalgo y Costilla,andrew mcnair,0.0,0.08307543396949768
691,Miguel Hidalgo y Costilla,Wat Tyler,0.0,0.012363669462502003
692,Miguel Hidalgo y Costilla,Ong Keo,0.0,0.10340996086597443
693,Karen Trust Grassle,Rachel Lindsay Rene Bush,0.0,0.25197330117225647
694,Pat Sajak,Jim Thornton,0.0,0.17802180349826813
695,Pat Sajak,Chuck Woolery,1.0,-0.001358651788905263
696,Pat Sajak,Vanna White,2.0,0.1094549223780632
697,1540s,18,0.0,0.30036404728889465
698,1540s,the 16th century,1.0,0.43972763419151306
699,1540s,1548,1.0,0.5174671411514282
700,1540s,31 October 1548,1.0,0.35490599274635315
701,1540s,the 1520s,1.0,0.7567269802093506
702,1540s,1521,1.0,0.5013617277145386
703,Paul O'Keefe,Charles Herbert,0.0,0.07449883222579956
704,Paul O'Keefe,Julie Deborah Kavner,0.0,0.16474810242652893
705,organ,epithelial tissues,1.0,0.29395538568496704
706,organ,"a muscular, hollow organ",2.0,0.5462137460708618
707,"""Counterfeit""",shiganshina,0.0,0.016774455085396767
708,"""Counterfeit""","May 9, 2016",0.0,0.24313142895698547
709,"""Counterfeit""",Ilse's Notebook,0.0,0.16484582424163818
710,"""Counterfeit""","July 9, 2016",0.0,0.2987993359565735
711,"""Counterfeit""",25,0.0,0.09660167992115021
712,"""Counterfeit""",ground's counterattack,0.0,0.23621323704719543
713,"""Counterfeit""",Mikasa,0.0,0.061457954347133636
714,"""Counterfeit""",the 50th issue of 2016,0.0,0.11379191279411316
715,"""Counterfeit""",Japan,0.0,0.14887799322605133
716,1909,1907 through 1908,0.0,0.6360294222831726
717,1909,rural England,0.0,0.10146979987621307
718,1909,1907,0.0,0.60965496301651
719,1909,Florida,0.0,0.16705921292304993
720,1909,1968,0.0,0.24480827152729034
721,Kailash Satyarthi,mother teresa,0.0,0.21686013042926788
722,Kailash Satyarthi,Amartya Sen,0.0,0.4070560932159424
723,Kailash Satyarthi,Manjul Bhargava,0.0,0.3656916618347168
724,Kailash Satyarthi,A.P.J. Abdul Kalam,0.0,0.1377706229686737
725,Kailash Satyarthi,Subhash Khot,0.0,0.5136088728904724
726,Kailash Satyarthi,Rabindranath Tagore,0.0,0.33340856432914734
727,Kailash Satyarthi,Sachin Tendulkar,0.0,0.41316285729408264
728,The Federalists,Congress,0.0,0.2622608542442322
729,The Federalists,the Whigs,0.0,0.14673230051994324
730,The Federalists,the federalist party,2.0,0.7285555601119995
731,2018,September 2017,0.0,0.319590300321579
732,2018,"August 30, 2017",0.0,0.2699213922023773
733,2018,September 10\u201311,0.0,0.32796093821525574
734,2018,1852,0.0,0.2541256248950958
735,2018,2005,1.0,0.3652538061141968
736,2018,1995,1.0,0.3241479992866516
737,a T-bone,t - bone steak,0.0,0.4580332040786743
738,a T-bone,Steak,0.0,0.06898863613605499
739,a T-bone,round steak,1.0,0.19657403230667114
740,a T-bone,beefsteak,1.0,0.12375863641500473
741,southern and east coasts,around the year 410,0.0,0.05546202138066292
742,southern and east coasts,the 5th century,0.0,0.26494547724723816
743,southern and east coasts,England,1.0,0.19454357028007507
744,southern and east coasts,Great Britain,2.0,0.04785089194774628
745,King James I of England,King Charles II,0.0,0.5571442246437073
746,King James I of England,the continental congress,0.0,0.14750683307647705
747,King James I of England,Britain,0.0,0.3569354712963104
748,Drug Enforcement,vowels,0.0,0.15889887511730194
749,Drug Enforcement,Area Number,0.0,0.21917738020420074
750,Drug Enforcement,Belgium,0.0,0.13605374097824097
751,Drug Enforcement,registrant type,1.0,0.1389247328042984
752,"Houston, Texas",vanderbilt stadium,0.0,0.3062867224216461
753,"Houston, Texas",Dudley Field,0.0,0.20411209762096405
754,"Houston, Texas",Texas Bowl,0.0,0.6187596321105957
755,"Houston, Texas",bridgestone arena,0.0,0.16430896520614624
756,"Houston, Texas",the United States,0.0,0.2676827311515808
757,"Houston, Texas",McLane Stadium,0.0,0.1587304174900055
758,Titan,ganymede,0.0,0.10533590614795685
759,18 July 2000,"july 5, 2000",2.0,0.5692881941795349
760,Henry VIII,edward vi,0.0,0.21041014790534973
761,Henry VIII,George IV,0.0,0.4764004647731781
762,Henry VIII,Henry,1.0,0.6540590524673462
763,"January 8, 2019",2018,0.0,0.34360575675964355
764,"January 8, 2019","November 6, 2018",0.0,0.38381093740463257
765,"January 8, 2019",since 2 October 2017,0.0,0.19153746962547302
766,"January 8, 2019",the second tuesday of the january,1.0,0.29371458292007446
767,"January 8, 2019","January 11, 2011",1.0,0.3577362298965454
768,each representing a Philippine province,unity,0.0,0.10834795236587524
769,each representing a Philippine province,sovereignty,0.0,0.20518435537815094
770,each representing a Philippine province,a Philippine province,2.0,0.7684779763221741
771,each representing a Philippine province,eight provinces,2.0,0.4057183563709259
772,Dalila Bela,Amybeth McNulty,0.0,0.3363220691680908
773,Dalila Bela,Nicollette Sheridan,0.0,0.1044982373714447
774,Dalila Bela,Lucas Jade Zumann,0.0,0.10918727517127991
775,"Fortuna, North Dakota","august 21, 2017",0.0,0.27394962310791016
776,"Fortuna, North Dakota",Peaked Island,0.0,0.16379009187221527
777,"Fortuna, North Dakota",Nome,0.0,0.263342022895813
778,"Fortuna, North Dakota",California,0.0,0.13251644372940063
779,"Fortuna, North Dakota",cadillac mountain,0.0,0.14616668224334717
780,"Fortuna, North Dakota",the Bahamas,0.0,0.10936148464679718
781,"Fortuna, North Dakota",Arizona,0.0,0.24303992092609406
782,UCF Knights,washington huskies,1.0,0.13548025488853455
783,UCF Knights,UCLA Bruins,1.0,0.3851480484008789
784,UCF Knights,notre dame,1.0,0.26693883538246155
785,UCF Knights,New England Patriots,1.0,0.20257242023944855
786,UCF Knights,the Boise State Broncos,1.0,0.22367295622825623
787,thirty,40,0.0,0.41014549136161804
788,thirty,Twenty nine,0.0,0.3936038613319397
789,thirty,14,0.0,0.11177355796098709
790,thirty,245,0.0,0.17492131888866425
791,thirty,11747034,0.0,0.25042104721069336
792,Brian Gerald Snitker,John Y. Brown Jr.,0.0,0.14249955117702484
793,Brian Gerald Snitker,Alex Anthopoulos,0.0,0.015517216175794601
794,Brian Gerald Snitker,brian snitker,1.0,0.572608470916748
795,sign language,esthetician,0.0,0.2020741105079651
796,sign language,Porter,0.0,0.09879252314567566
797,sign language,Aphasia,1.0,0.29478633403778076
798,sign language,mixed transcortical aphasia,1.0,0.14358723163604736
799,sign language,mute,2.0,0.06020635366439819
800,sign language,Muteness or mutism,2.0,0.03003704361617565
