,answer1,answer2,label,berttrained,f1,sas,bertvanilla,bi_encoder,bleu,rouge_L,meteor,new_berttrained,new_bi_encoder
377,"Die Bonyāds agieren in Form von Holdings und sind in großen Teilen der Wirtschaft marktbeherrschend, so z. B. im Bereich des Exports, beim Baumaterial (Beton), Reedereien und Petrochemie, außerdem betreiben sie Hotels, Universitäten und Banken."," z. B. im Bereich des Exports, beim Baumaterial (Beton), Reedereien und Petrochemie, außerdem betreiben sie Hotels, Universitäten und Banken",1.0,0.8158559799194336,0.7037037037037037,0.6466068625450134,0.8157733678817749,0.8045008778572083,0.4916776273205992,0.7000000000000001,0.934533438338087,0.84354645,0.8428723812103271
378,"''Vier Edlen Wahrheiten'', aus der vierten der Wahrheiten folgt als Weg aus dem Leiden der ''Achtfache Pfad''",von ihm benannten ''Vier Edlen Wahrheiten'',1.0,0.6633681654930115,0.2608695652173913,0.6119920015335083,0.7554968595504761,0.6456488370895386,0.0,0.2608695652173913,0.2150537634408602,0.585115,0.5556349754333496
379,ökotoxische,eine ökotoxische Wirkung,1.0,0.719917893409729,0.5,0.9065806269645692,0.8897855877876282,0.6615728735923767,0.0,0.5,0.1785714285714285,0.75437844,0.6948987245559692
380,vorzugsweise bei Sendern hoher Leistung,bei Sendern hoher Leistung,2.0,0.9001545906066895,0.8888888888888891,0.8130059242248535,0.8002656102180481,0.8984922170639038,0.668740304976422,0.888888888888889,0.9679878048780488,0.8194163,0.8300824165344238
381,"Ein Kurzschluss ist eine Verbindung zwischen zwei Punkten, die entsprechend der Schaltung nicht bestehen darf","eine Verbindung zwischen zwei Punkten, die entsprechend der Schaltung nicht bestehen darf",1.0,0.908706784248352,0.8888888888888891,0.7434887290000916,0.9106167554855348,0.8970741033554077,0.7760114635728618,0.888888888888889,0.9772211594073942,0.93040776,0.9299765825271606
382,"Kurzschlüsse sind Verbindungen, die z. B. durch Zinnfäden, schlechtes Ätzen oder mechanische Beschädigung der Isolationsschicht zwischen den Lagen hervorgerufen werden","z. B. durch Zinnfäden, schlechtes Ätzen oder mechanische Beschädigung der Isolationsschicht zwischen den Lagen",1.0,0.8612174391746521,0.8235294117647058,0.7646230459213257,0.8896320462226868,0.8653591275215149,0.6741942962447748,0.8205128205128205,0.9579668787425148,0.8591031,0.8479628562927246
383,sieben Millionen,rund sieben Millionen,1.0,0.9279989004135132,0.8,0.8794607520103455,0.8789563179016113,0.9332190155982972,0.0,0.8,0.6465517241379309,0.9484528,0.961068868637085
384,n New Haven (Connecticut),New Haven,2.0,0.8505140542984009,0.6666666666666666,0.7346422672271729,0.7334054112434387,0.8625065684318542,0.0,0.6666666666666666,0.78125,0.79843026,0.7929124236106873
385,"nach einem ihrer ersten Förderer, dem Kaufmann Elihu Yale",Elihu Yale,1.0,0.6981461644172668,0.3636363636363636,0.6806576251983643,0.7524055242538452,0.6722522974014282,0.0,0.3333333333333333,0.6696428571428572,0.5404276,0.4304172992706299
386,1900,seit 1900,1.0,0.8473709225654602,0.6666666666666666,0.7676876783370972,0.7787225246429443,0.8539141416549683,0.0,0.6666666666666666,0.2631578947368421,0.88785064,0.8962365388870239
387,"über 12,5 Millionen","über 12,5 Millionen Bücher ",1.0,0.8907570242881775,0.8571428571428571,0.8014127612113953,0.9197158813476562,0.9050024151802064,0.0,0.8,0.754985754985755,0.86207145,0.860162079334259
388,"Die 12-cm-Version wird häufig als ''CD-Video'' bezeichnet, hat aber nichts mit dem DVD-Vorläufer Video-CD zu tun. Es können 6 min Bild und Ton und weitere 20 min nur Ton aufgezeichnet werden. Ein zusätzlicher Nur-Ton-Anteil kann von jedem CD-Spieler wiedergegeben werden. Die reguläre Videospur ist jedoch völlig inkompatibel zu CD- oder DVD-Formaten und kann von entsprechenden Laufwerken nicht gelesen werden.",Ein zusätzlicher Nur-Ton-Anteil kann von jedem CD-Spieler wiedergegeben werden. Die reguläre Videospur ist jedoch völlig inkompatibel zu CD- oder DVD-Formaten und kann von entsprechenden Laufwerken nicht gelesen werden.,1.0,0.8337978720664978,0.6436781609195402,0.5663644671440125,0.8415030241012573,0.8520748615264893,0.4605460545125622,0.6422018348623852,0.8928406084656085,0.85172886,0.8793035745620728
389," ein Wissen aus reiner Vernunft (a priori) gegenüber der Empirie von höherer Gewissheit sei. Dieses apriorische Wissen sei auch Voraussetzung der empirischen Welterfahrung, d. h. zugrunde liegendes Wissen bzw. epistemische Rechtfertigung aus reiner Vernunft für jede Art von Empirie"," behaupten, dass ein Wissen aus reiner Vernunft (a priori) gegenüber der Empirie von höherer Gewissheit sei.",1.0,0.7227843999862671,0.4905660377358491,0.7015976309776306,0.8005944490432739,0.7067229747772217,0.3321415611879587,0.5333333333333333,0.7118744488536156,0.78145,0.7971677780151367
390,dass Wissen vor allem durch direkte Intuition und Deduktion gebildet wird,durch direkte Intuition und Deduktion,1.0,0.8296260833740234,0.625,0.7935201525688171,0.8179219961166382,0.8473691344261169,0.3508439695638685,0.625,0.8892857142857143,0.79858583,0.8084718585014343
391,zur Energieeinsparung am Morgen,zur Energieeinsparung,1.0,0.8095394968986511,0.6666666666666666,0.6188507080078125,0.8947092294692993,0.7705814838409424,0.0,0.6666666666666666,0.8522727272727273,0.798028,0.770195484161377
392,"örtliche Sonnenzeit, die durch den Stundenwinkel der Sonne definiert ist","die örtliche Sonnenzeit, die durch den Stundenwinkel der Sonne definiert ist. Damit ist es am Mittag (Zeitpunkt des höchsten Sonnenstandes) 12:00 Uhr und um Mitternacht 0:00 Uhr",1.0,0.7553079724311829,0.5405405405405406,0.5869924426078796,0.791436493396759,0.6977711319923401,0.1650731983605582,0.5,0.37817041892277,0.7775034,0.7403044104576111
393,"Jeder Zeitzone wurde eine Zonenzeit zugeordnet, die (nach damaliger Definition) gleich der mittleren Sonnenzeit des Mittelmeridians der Zone mit den geographischen Längen 0°, 15°, 30°, … östlich und westlich von Greenwich war. ","gleich der mittleren Sonnenzeit des Mittelmeridians der Zone mit den geographischen Längen 0°, 15°, 30°, … östlich und westlich von Greenwich war",1.0,0.8460259437561035,0.8148148148148148,0.800211489200592,0.8736705183982849,0.8181488513946533,0.638720886320884,0.8148148148148148,0.946939393939394,0.845398,0.8298871517181396
394,eine Stunde,Die Zonenzeiten zweier benachbarter Zonen unterscheiden sich um genau eine Stunde,1.0,0.4092907905578613,0.3076923076923077,0.5264515280723572,0.604870617389679,0.3224786221981049,0.0,0.3076923076923077,0.1856435643564356,0.43177465,0.3632095754146576
395,Wölfen,den Wölfen,2.0,0.921267569065094,0.6666666666666666,0.8810707926750183,0.9089019894599916,0.944677472114563,0.0,0.8,0.2631578947368421,0.9398567,0.9554256200790405
396,"Hunde, die schnell laufen konnten","Hunde, die schnell laufen konnten, während kleine Hunde (Dackel oder ''Dachshund'', Terrier) leicht in Fuchs- oder Dachsbaue eindringen konnten.",1.0,0.7475026249885559,0.4166666666666667,0.5339908003807068,0.6920071244239807,0.7457159161567688,0.0406661398256235,0.4,0.2052655064703257,0.73395056,0.727283775806427
397,n Fuchs- oder Dachsbaue eindringen,"während kleine Hunde (Dackel oder ''Dachshund'', Terrier) leicht in Fuchs- oder Dachsbaue eindringen konnten",1.0,0.6118504405021667,0.4210526315789473,0.5506864190101624,0.7145341634750366,0.5526760816574097,0.1105420289215672,0.4,0.2254971590909091,0.719727,0.7138859629631042
398,"Seitdem wurden immer neue, extrem abweichende Schätzungen auf unterschiedlichster methodologischer Grundlage erstellt. Sie reichen von kaum mehr als 8 Millionen bis zu über 110 Millionen. Jüngere Schätzungen gehen von einem sehr groben Näherungswert von 50 Millionen Einwohnern aus, von denen etwa die Hälfte in Mesoamerika, ein Viertel im Inkareich lebte.",Sie reichen von kaum mehr als 8 Millionen bis zu über 110 Millionen. Jüngere Schätzungen gehen von einem sehr groben Näherungswert von 50 Millionen Einwohnern aus,1.0,0.738795280456543,0.6842105263157895,0.5914691090583801,0.7871001958847046,0.7057307958602905,0.4841156774078945,0.6904761904761904,0.8862876254180603,0.73600596,0.7007791996002197
399,ca. 500,ca. 500 Soldaten,1.0,0.7611475586891174,0.8,0.611515998840332,0.9220578074455258,0.7865544557571411,0.0,0.8,0.754985754985755,0.78776497,0.7931157946586609
400,von etwa 1640 bis 1701,1640 bis 1701,2.0,0.9522080421447754,0.7499999999999999,0.8903160095214844,0.8803844451904297,0.9685826301574708,0.0,0.7499999999999999,0.920138888888889,0.93653977,0.955133318901062
401,Transkriptionsfaktoren,die wichtige Transkriptionsfaktoren sind,1.0,0.7622952461242676,0.4,0.7945229411125183,0.872166633605957,0.7568998336791992,0.0,0.4,0.1351351351351351,0.8591543,0.8664809465408325
402,an Albumin gebunden,überwiegend an Albumin gebunden,2.0,0.8092010617256165,0.8,0.7386736273765564,0.8982705473899841,0.8088114261627197,0.0,0.8571428571428571,0.754985754985755,0.8607003,0.886910080909729
403,RNA-Polymerase und der Carboanhydrase,beispielsweise der RNA-Polymerase und der Carboanhydrase,2.0,0.934676706790924,0.8,0.9076943397521972,0.9509676694869996,0.933096408843994,0.6065306597126334,0.8333333333333333,0.6842672413793103,0.94225115,0.9523974657058716
404,"ink erfüllt im Körper viele verschiedene Funktionen. So nimmt es Schlüsselrollen im Zucker-, Fett- und Eiweißstoffwechsel ein und ist beteiligt am Aufbau der Erbsubstanz und beim Zellwachstum. Sowohl das Immunsystem als auch viele Hormone benötigen Zink für ihre Funktion.","Schlüsselrollen im Zucker-, Fett- und Eiweißstoffwechsel ein und ist beteiligt am Aufbau der Erbsubstanz und beim Zellwachstum",1.0,0.8152029514312744,0.6071428571428571,0.6097428798675537,0.8100504875183105,0.7978280782699585,0.385684823826491,0.59375,0.8779735019572418,0.7698283,0.7516393661499023
405,"diejenigen, ''die ihren Lebensunterhalt aus produktiver und gesellschaftlich nützlicher Arbeit'' bestritten. Wer Lohnarbeiter beschäftigte oder von Renten und Wertpapieren lebte, war ausgeschlossen; Kaufleute und Priester entmündigte man per definitionem","diejenigen, ''die ihren Lebensunterhalt aus produktiver und gesellschaftlich nützlicher Arbeit'' bestritten",1.0,0.6732595562934875,0.5499999999999999,0.4431451857089996,0.8030531406402588,0.6148998141288757,0.3066439134043059,0.5454545454545454,0.8497591583217138,0.66512144,0.5931021571159363
406,Dabei entwickelt der Vergiftete grippeähnliche Symptome mit zum Teil starken Fieberanfällen,grippeähnliche Symptome mit zum Teil starken Fieberanfällen,1.0,0.9176024794578552,0.7777777777777778,0.7272727489471436,0.8624899983406067,0.9165244102478028,0.5706745777055999,0.8181818181818181,0.9445670159955872,0.9360053,0.9419844150543213
407,"Eine Zufuhr von mehr als 100 mg pro Tag ist nicht empfehlenswert, ab 200 mg können Symptome wie Übelkeit, Erbrechen oder auch Durchfall auftreten.","ab 200 mg können Symptome wie Übelkeit, Erbrechen oder auch Durchfall auftreten",1.0,0.8357192873954773,0.6666666666666666,0.6417754292488098,0.8292954564094543,0.8533055782318115,0.419793811546288,0.6842105263157895,0.9025723208415516,0.8402791,0.8523962497711182
408,Kehldeckel,Ein Kehldeckel,2.0,0.839012622833252,0.6666666666666666,0.9973703622817992,0.926735520362854,0.8705582022666931,0.0,0.6666666666666666,0.2631578947368421,0.95733595,0.9674115180969238
409,"Ein Kehldeckel (''Epiglottis'') verschließt beim Schlucken den Kehlkopf, um das Eindringen von Nahrung in die Luftröhre zu verhindern.","verschließt beim Schlucken den Kehlkopf, um das Eindringen von Nahrung in die Luftröhre zu verhindern",1.0,0.8875921368598938,0.9090909090909092,0.8574236631393433,0.8484367132186891,0.8801550865173341,0.7562722459724603,0.9189189189189187,0.9522646949404764,0.8999285,0.9100128412246704
410,"Ein weiteres Exklusivmerkmal der Säugetiere ist das Säugen der Jungtiere mit Milch, Näheres siehe im Abschnitt Fortpflanzung.
* Säugetiere besitzen als einzige Tiergruppe ein Zwerchfell, einen flächigen Muskel, der Brust- und Bauchhöhle voneinander trennt.",das Säugen der Jungtiere mit Milch,1.0,0.602618396282196,0.3076923076923077,0.6182548999786377,0.6895336508750916,0.5745713710784912,0.1018988257220787,0.3043478260869565,0.6048387096774195,0.54984313,0.5087781548500061
411,"in deren Nieren sich Henle’sche Schleifen (''Ansae nephricae'') befinden, wodurch sie zur Rückresorption von Wasser aus dem Primärharn fähig sind."," Neben den Vögeln sind die Säugetiere die einzige Tiergruppe, in deren Nieren sich Henle’sche Schleifen (''Ansae nephricae'') befinden, wodurch sie zur Rückresorption von Wasser aus dem Primärharn fähig sind",1.0,0.8507862687110901,0.8163265306122449,0.653532862663269,0.8864561915397644,0.8506118655204773,0.6030314740604968,0.8135593220338984,0.7479034384748964,0.8349248,0.8181381821632385
412,die Kantone,In der Schweiz sind die Kantone Träger der Universitäten und Hochschulen,1.0,0.5635048747062683,0.3076923076923077,0.4628657102584839,0.7395777106285095,0.5402614474296571,0.0,0.2666666666666667,0.1856435643564356,0.5264974,0.5002530217170715
413,Die verschiedenen Arten von Lehrenden werden unter dem Oberbegriff Dozenten (oder Dozierende) zusammengefasst,Dozenten (oder Dozierende),1.0,0.583984375,0.375,0.7733746170997621,0.7650226950645447,0.4828647971153259,0.0,0.375,0.8300000000000001,0.6560288,0.6081053018569946
414,Der Verlust von Fell in der menschlichen Evolution ermöglichte dem Menschen in seinen damaligen warmen Lebensräumen die Körpertemperatur besser zu regulieren (Schwitzen). Dies erhöhte seine Ausdauer zur Nahrungsbeschaffung bei der Hetzjagd.,die Körpertemperatur besser zu regulieren (Schwitzen),1.0,0.564583420753479,0.3243243243243243,0.6002984046936035,0.6956385374069214,0.5394328236579895,0.1122756471691794,0.3333333333333333,0.7469334112149533,0.59645927,0.55625981092453
415,Die Effektivität als Kleidung wurde durch die Erfindung des Nähens erheblich gesteigert,"Die Effektivität als Kleidung wurde durch die Erfindung des Nähens erheblich gesteigert, da Kleidung nun geschlossen und dem menschlichen Körperbau angepasst werden konnte",1.0,0.8717834949493408,0.6857142857142856,0.7553408741950989,0.8669096231460571,0.8590210676193237,0.3613049488087079,0.7000000000000001,0.522203947368421,0.87326056,0.8650312423706055
416,"Gewand-Nadeln, später Fibeln und Schnallen, noch später durch Knöpfe","neben dem Vernähen als ständigem Verschluss nun auch bei Gebrauch durch Gewand-Nadeln, später Fibeln und Schnallen, noch später durch Knöpfe erfolgen",1.0,0.8645918965339661,0.6,0.7005242705345154,0.8160147666931152,0.8739705681800842,0.2635971381157267,0.65,0.5043976040639928,0.8237673,0.8037464618682861
417,36.000 bis 31.000 Jahre,z. B. bei Leinen auf einen Zeitraum von 36.000 bis 31.000 Jahre datiert.,1.0,0.8239790201187134,0.4705882352941176,0.6198722720146179,0.7945239543914795,0.8490540385246277,0.1053992245618643,0.5714285714285715,0.2855215827338129,0.77652574,0.7697798609733582
418,Energie mal Zeit',die physikalische Dimension ''Energie mal Zeit'' der Konstante,2.0,0.5768564343452454,0.5454545454545454,0.7034986615180969,0.7535260319709778,0.5181786417961121,0.0,0.5454545454545454,0.3132387706855791,0.6563616,0.6170120239257812
419,die mittelalterliche Altstadt auf der Grande-Île und die Neustadt,"Teile der Innenstadt, die mittelalterliche Altstadt auf der Grande-Île und die Neustadt",1.0,0.9228517413139344,0.8571428571428571,0.8386106491088867,0.9245918393135072,0.9191692471504213,0.7165313105737893,0.8695652173913044,0.713795806388399,0.93869245,0.938655436038971
420,die Landesverteidigung oder die Außenpolitik,nur bestimmte Angelegenheiten – etwa die Landesverteidigung oder die Außenpolitik –,1.0,0.7700190544128418,0.625,0.6324915885925293,0.8031739592552185,0.7051985263824463,0.301194211912202,0.7499999999999999,0.4788461538461538,0.7823909,0.7333966493606567
421,"kein Zentralstaat, sondern eine Konföderation von Provinzen",Die Republik war kein Zentralstaat,1.0,0.5798094272613525,0.3333333333333333,0.6268552541732788,0.6655172109603882,0.5625465512275696,0.0,0.3076923076923077,0.3537735849056604,0.6425268,0.6392694115638733
422,Holland,Wichtigste Provinz der Union war die Provinz Holland,1.0,0.5442196726799011,0.2222222222222222,0.5241098403930664,0.6423176527023315,0.5723279118537903,0.0,0.2222222222222222,0.0684931506849315,0.5999126,0.5971029996871948
423,"Chopin wurde in Żelazowa Wola geboren, einem Dorf in der Gemeinde Brochów, Departement Warschau, im damaligen Herzogtum Warschau.",in Żelazowa Wola,1.0,0.4833339750766754,0.2857142857142857,0.4444728791713714,0.6315286159515381,0.4676628410816193,0.0,0.2727272727272727,0.5215419501133787,0.7340501,0.7516496777534485
424,23. April 1810,am 23. April 1810,2.0,0.9754940271377563,0.8571428571428571,0.9806038737297058,0.925532877445221,0.9808236956596376,0.0,0.8571428571428571,0.8099489795918368,0.9707559,0.9813821911811829
