,answer1,answer2,label,bi_encoder,f1
172,Toby Damon,Casey Hooper,0.0,0.05933267995715141,0.28571428571428575
292,a state run mental hospital,"Trenton, New Jersey",0.0,0.059422969818115234,0.28571428571428575
1899,Terry Serpico,mariana klaveno,1.0,0.05981307476758957,0.28571428571428575
1510,none,13 killed,0.0,0.05996952950954437,0.28571428571428575
971,Old John Feather Merchant,"July 28, 1945",2.0,0.06004372239112854,0.28571428571428575
2528,Registered persons,Dionysius Exiguus,0.0,0.060270968824625015,0.28571428571428575
275,"2,300,000,000","8, 615, 245",0.0,0.06066179275512695,0.28571428571428575
3549,Priyanka Chopra,Vin Diesel,0.0,0.06100314483046532,0.28571428571428575
278,"2,300,000,000",16643120,0.0,0.06120097264647484,0.28571428571428575
2302,Janet-Laine Green,alyssa milano,0.0,0.061434101313352585,0.28571428571428575
2620,3m-5m,two,0.0,0.06158486008644104,0.28571428571428575
2989,Conrad,Sally,0.0,0.06160196661949158,0.28571428571428575
1993,The Cliffs of Moher,united kingdom,0.0,0.061728667467832565,0.28571428571428575
3139,Babylonians,medieval era,1.0,0.061832185834646225,0.28571428571428575
1392,1:43 scale,C,0.0,0.061865076422691345,0.28571428571428575
2288,"39,250",63,0.0,0.06208537518978119,0.28571428571428575
1178,Michael Wincott,jim caviezel,0.0,0.06263577193021774,0.28571428571428575
2935,"January 5, 2019","December 30, 2017",1.0,0.06271988898515701,0.28571428571428575
38,not more than four steps,80 minutes,0.0,0.06275809556245804,0.28571428571428575
1045,a jackal,katherine,1.0,0.0629318356513977,0.28571428571428575
3484,Bring It On,2000 film of the same name,2.0,0.06299062073230743,0.28571428571428575
1212,Molly Qerim Rose,field yates,1.0,0.06304089725017548,0.28571428571428575
306,the company Faro Automated Solutions,guerrilla games,0.0,0.06317153573036194,0.28571428571428575
3645,Famine,the Book of Revelation,0.0,0.06345892697572708,0.28571428571428575
1636,Canute the Great,Egbert of Wessex,0.0,0.06347086280584335,0.28571428571428575
3344,Catholic repression,eileen collins,0.0,0.06363005936145782,0.28571428571428575
176,"Five Keys, New Mexico",the United Kingdom,0.0,0.06380191445350647,0.28571428571428575
1294,Prime Minister H. H. Asquith,clement attlee,0.0,0.06436601281166077,0.28571428571428575
1650,Unhappily Ever After,The Killing Stones,0.0,0.06442425400018692,0.28571428571428575
3652,Rome,gaul,1.0,0.06490635126829147,0.28571428571428575
1298,Prime Minister H. H. Asquith,Georges Benjamin Clemenceau,1.0,0.06502982974052429,0.28571428571428575
541,EMI Studios,the Ed Sullivan Show,0.0,0.06525168567895889,0.28571428571428575
1744,Buckhead area of Atlanta,The University of Manchester,0.0,0.0653391033411026,0.28571428571428575
3348,Opposite,phyllotaxis,0.0,0.0653730258345604,0.28571428571428575
218,Martha Graham,Dai Ailian,1.0,0.06542232632637024,0.28571428571428575
2537,James Seay,Edmund Gwenn,0.0,0.06545263528823853,0.28571428571428575
1957,Andy Serkis,woody harrelson,0.0,0.06560438871383667,0.28571428571428575
1084,Garfield Sobers,chris gayle,0.0,0.06563335657119751,0.28571428571428575
16,Hawkeye,Constantine Drakon,0.0,0.06579627096652985,0.28571428571428575
1994,The Cliffs of Moher,England,0.0,0.06580901145935059,0.28571428571428575
1654,49–47 BCE,near the end of the Ptolemaic period,0.0,0.06580950319766998,0.28571428571428575
2290,"39,250",1063,0.0,0.06586356461048126,0.28571428571428575
1478,40 million people,Utah,0.0,0.06628994643688202,0.28571428571428575
1655,49–47 BCE,1509,0.0,0.0664408728480339,0.28571428571428575
3339,Mike Dunleavy,Sarah Palin,1.0,0.06653925031423569,0.28571428571428575
2333,Shantanu Maheshwari,Sunrisers Hyderabad,0.0,0.06664758920669556,0.28571428571428575
20,53-member main roster,eleven,0.0,0.06671014428138733,0.28571428571428575
3405,Vive la révolution,13 vendemiaire,0.0,0.06672903895378113,0.28571428571428575
1708,Jessica,Nurse Ratched,0.0,0.06687008589506149,0.28571428571428575
1956,Lazarus Muoka,Lord Macaulay,0.0,0.06694097816944122,0.28571428571428575
91,The Pacific standard time zone,2:00 a.m.,1.0,0.0672226995229721,0.28571428571428575
2944,A female voice,cameron crowe,0.0,0.06759056448936462,0.28571428571428575
1414,Stéphanie Szostak,Allison Miller,0.0,0.06759887933731079,0.28571428571428575
2104,Recipe No. 21,world-class,0.0,0.06820555031299591,0.28571428571428575
1947,"Sail Rock, Maine",point udall,0.0,0.06843859702348709,0.28571428571428575
689,Miguel Hidalgo y Costilla,John Brown,0.0,0.06849794834852219,0.28571428571428575
1132,3,50 feet,0.0,0.06851766258478165,0.28571428571428575
1388,Annie,Ross Copperman,0.0,0.06872713565826416,0.28571428571428575
2221,Michael Faraday,Guillaume Duchenne,0.0,0.06893345713615417,0.28571428571428575
2268,"""support our troops""",wisdom and intuition,0.0,0.06906954199075699,0.28571428571428575
1449,Max Lloyd-Jones,Erin Krakow,0.0,0.06923185288906097,0.28571428571428575
2283,a brolly,a defense against rain,0.0,0.06959394365549088,0.28571428571428575
2980,professional insolvency and restructuring practitioners,Positioning,0.0,0.06980174779891968,0.28571428571428575
714,"""Counterfeit""",the 50th issue of 2016,0.0,0.0698801726102829,0.28571428571428575
938,Archie Griffin,Ohio State,1.0,0.06991943717002869,0.28571428571428575
3597,Esther 8:9,psalm 119,0.0,0.07001699507236481,0.28571428571428575
1166,155,eighty eight,0.0,0.07012008130550385,0.28571428571428575
2945,A female voice,Keith Whitley,0.0,0.07019113749265671,0.28571428571428575
2759,TGRI,Zetox,0.0,0.07036277651786804,0.28571428571428575
809,"15,589 sq mi",7 \u2013 9 feet,1.0,0.0705355554819107,0.28571428571428575
825,on the reverse,the Denver Mint,0.0,0.07072672247886658,0.28571428571428575
802,"15,589 sq mi",100 m,0.0,0.07089195400476456,0.28571428571428575
2579,Dana Slosar,Sheena Liam,0.0,0.07093916088342667,0.28571428571428575
593,French Algeria,cyprus,0.0,0.07123573869466782,0.28571428571428575
1420,George Ezra,The Sundays,0.0,0.07157333195209503,0.28571428571428575
1333,None,$7.25,0.0,0.07169051468372345,0.28571428571428575
208,1664,chandernagore,0.0,0.07195666432380676,0.28571428571428575
627,Bemis Heights,"south of saratoga, new york",2.0,0.0719795823097229,0.28571428571428575
2438,Oscar Hertwig,Robert Brown,0.0,0.07207232713699341,0.28571428571428575
2946,A female voice,Flora Purim,0.0,0.07261446118354797,0.28571428571428575
5,Alexandria Ocasio-Cortez,29,0.0,0.07290812581777573,0.28571428571428575
3604,Esther 8:9,Psalm 118,0.0,0.07293379306793213,0.28571428571428575
1542,constantly,fight - or - flight response,2.0,0.07320158183574677,0.28571428571428575
2324,1996,15 B.C.,0.0,0.07324375957250595,0.28571428571428575
2791,Heaven,a world-famous tourist site,0.0,0.07336128503084183,0.28571428571428575
2372,Warren G. Harding,NASA,0.0,0.07340317219495773,0.28571428571428575
1606,Texas,alabama crimson tide,0.0,0.07357791066169739,0.28571428571428575
128,Amos 'n Andy,good times,0.0,0.0737345889210701,0.28571428571428575
1862,2256–2257,alpha centauri,0.0,0.07407553493976593,0.28571428571428575
696,Pat Sajak,Vanna White,2.0,0.07426756620407104,0.28571428571428575
3123,the U.S. Senate,President Madison,0.0,0.07428084313869476,0.28571428571428575
51,Daniel Mar,Hazell Mckenzie,0.0,0.07453643530607224,0.28571428571428575
1706,Jessica,trevante rhodes,0.0,0.07462173700332642,0.28571428571428575
2119,"Gloomhaven, Cephalofair Games",Super Smash Bros Ultimate,0.0,0.07490009814500809,0.28571428571428575
1201,Shankar Dayal Sharma,venkaiah naidu,0.0,0.07511365413665771,0.28571428571428575
2050,Nick Palatas,Matthew Lyn Lillard,0.0,0.07520346343517303,0.28571428571428575
2779,the West Point cadet officer,airborne (parachute) organizations,0.0,0.07522889971733093,0.28571428571428575
869,Willie,Stephen Mangan,0.0,0.07571340352296829,0.28571428571428575
3599,Esther 8:9,119,0.0,0.07576004415750504,0.28571428571428575
2257,mutations in the LRP2 gene,count dracula,0.0,0.07593557983636856,0.28571428571428575
1916,Perdita Weeks,Tim Kang,0.0,0.07618846744298935,0.28571428571428575
3198,"""personal account number""",NINO,0.0,0.07635056227445602,0.28571428571428575
1539,constantly,a basic level,0.0,0.07635217159986496,0.28571428571428575
1425,shoulder sleeve,United States Army,0.0,0.07635916769504547,0.28571428571428575
1087,"March 25, 2018",131,1.0,0.07642316818237305,0.28571428571428575
309,the company Faro Automated Solutions,GAIA,1.0,0.07643554359674454,0.28571428571428575
1766,Luke Albert Combs,Nicholas Sparks',0.0,0.07667786628007889,0.28571428571428575
1605,Texas,Hairy Dawg,0.0,0.07688812166452408,0.28571428571428575
2032,Justin Bieber,mallard,0.0,0.0771244540810585,0.28571428571428575
2963,quantitative research methods,how public institutions and individual experiences affect education and its outcomes,1.0,0.07717452943325043,0.28571428571428575
676,non-judicial punishment,Army,0.0,0.07734812796115875,0.28571428571428575
2213,1100ml,568,0.0,0.07748939096927643,0.28571428571428575
863,the Negro Act of 1740,Most of the captured slaves were executed,1.0,0.07755886018276215,0.28571428571428575
2941,graphite,camel hair,0.0,0.07766593992710114,0.28571428571428575
2900,Ryan Tedder,god bless america,0.0,0.07825673371553421,0.28571428571428575
1639,Canute the Great,Henry III,0.0,0.07829415053129196,0.28571428571428575
2316,The Ontario Food Terminal,multicultural diversity,0.0,0.07840622961521149,0.28571428571428575
3593,Stuart Townend,Chris Tomlin,0.0,0.07866735011339188,0.28571428571428575
1211,Molly Qerim Rose,the United States,0.0,0.07867350429296494,0.28571428571428575
3165,John Sullivan,Porter Wagoner,0.0,0.07911011576652527,0.28571428571428575
899,Raul Bova,clement vii,0.0,0.07915741950273514,0.28571428571428575
773,Dalila Bela,Nicollette Sheridan,0.0,0.07925988733768463,0.28571428571428575
2363,Sanjay Basu,Nikhil,0.0,0.07947827875614166,0.28571428571428575
3083,obsessive–compulsive disorder,Jewish,0.0,0.07964686304330826,0.28571428571428575
576,"""Formality""",Teen Wolf,0.0,0.07967640459537506,0.28571428571428575
2160,"""Formality""",Teen Wolf,0.0,0.07967640459537506,0.28571428571428575
3361,Dwight Yoakam,queen,1.0,0.08015918731689453,0.28571428571428575
2115,"Gloomhaven, Cephalofair Games",The Last One,0.0,0.08021115511655807,0.28571428571428575
1808,ancient Greek and Roman theatre,England,0.0,0.0803399458527565,0.28571428571428575
2800,Lightning,iPhone 4,0.0,0.08099809288978577,0.28571428571428575
2309,Kristian Kordula,gavin houston,0.0,0.08113688230514526,0.28571428571428575
1659,Georgia Hall,Naomi Osaka,0.0,0.08176913112401962,0.28571428571428575
1563,Andrée Bernard,John Challis,0.0,0.08209836483001709,0.28571428571428575
3447,Óscar Arnulfo Romero y Galdámez,San Salvador,0.0,0.08222156763076782,0.28571428571428575
2761,TGRI,alien technology,0.0,0.08228834718465805,0.28571428571428575
865,Willie,shepherds,0.0,0.08273892104625702,0.28571428571428575
2752,Surekha Yadav,Sally Kristen Ride,0.0,0.08275116980075836,0.28571428571428575
1170,"India Security Press, Nasik",federal government,0.0,0.08317220956087112,0.28571428571428575
820,Fast & Furious 6,2015,0.0,0.08332759886980057,0.28571428571428575
2189,Brontis Jodorowsky,ezra miller,0.0,0.08343860507011414,0.28571428571428575
1000,"""The Two Students""",413,0.0,0.08355416357517242,0.28571428571428575
1961,at all stages of pregnancy,up to 24 weeks,0.0,0.08396649360656738,0.28571428571428575
768,each representing a Philippine province,unity,0.0,0.08399328589439392,0.28571428571428575
3359,"September 28, 2018","December 1, 2017",0.0,0.08423614501953125,0.28571428571428575
814,Bovine spongiform encephalopathy,Mutual assured destruction,0.0,0.08425534516572952,0.28571428571428575
1946,the President of India,central passport organisation,0.0,0.08430196344852448,0.28571428571428575
1837,N Ravi,Justice Balbir Singh Chauhan,0.0,0.08431129902601242,0.28571428571428575
1044,a jackal,Harvey Spencer Stephens,0.0,0.0844479650259018,0.28571428571428575
1233,Taraji P. Henson,gal gadot,0.0,0.08451323956251144,0.28571428571428575
2788,Heaven,to be reunited with their owners,0.0,0.08485297858715057,0.28571428571428575
1413,Stéphanie Szostak,Grace Park,0.0,0.08517855405807495,0.28571428571428575
711,"""Counterfeit""",25,0.0,0.0852838084101677,0.28571428571428575
163,East England,irish legend of stingy jack,2.0,0.08528441190719604,0.28571428571428575
870,Willie,Lucas MacFadden,0.0,0.08528497815132141,0.28571428571428575
2112,"Gloomhaven, Cephalofair Games",splatoon 2,0.0,0.08591212332248688,0.28571428571428575
3138,Babylonians,January 1,0.0,0.08599220216274261,0.28571428571428575
1043,a jackal,Lee Remick,0.0,0.08611392229795456,0.28571428571428575
1278,50 First Dates,Wild At Heart,0.0,0.08626243472099304,0.28571428571428575
3121,the U.S. Senate,Edge,0.0,0.08628036081790924,0.28571428571428575
692,Miguel Hidalgo y Costilla,Ong Keo,0.0,0.08630059659481049,0.28571428571428575
1543,constantly,fight-or-flight response,2.0,0.08654211461544037,0.28571428571428575
1952,The Platters,Alabama,0.0,0.08664796501398087,0.28571428571428575
58,8,The Fast and the Furious,0.0,0.08668702095746994,0.28571428571428575
93,The Pacific standard time zone,6:00 a.m.,1.0,0.08697307109832764,0.28571428571428575
2600,1870,1994,0.0,0.08723509311676025,0.28571428571428575
1402,Sara,Charlotte DiLaurentis,0.0,0.08730614185333252,0.28571428571428575
3303,Heather O'Rourke,dominique ellen dunne,0.0,0.08737852424383163,0.28571428571428575
1422,George Ezra,Snoop Dogg,0.0,0.08738085627555847,0.28571428571428575
3092,lucky,communist ideology,0.0,0.08742846548557281,0.28571428571428575
2293,self-perfection,Message in a Bottle,0.0,0.08772005140781403,0.28571428571428575
974,Gondar,Tripoli,0.0,0.0880129337310791,0.28571428571428575
2045,"September 20, 2015",2007,0.0,0.08809070289134979,0.28571428571428575
2766,"21,013",two,0.0,0.08825445175170898,0.28571428571428575
3081,McLean,Harry Turtledove,0.0,0.08853062242269516,0.28571428571428575
2035,Phillip Danault,jean b\u00e9liveau,0.0,0.088618703186512,0.28571428571428575
473,"January 1, 2019","March 30, 2018",1.0,0.08873365819454193,0.28571428571428575
2776,loosely,the girl next door,0.0,0.08875527232885361,0.28571428571428575
277,"2,300,000,000",6 billion,0.0,0.08887165784835815,0.28571428571428575
1296,Prime Minister H. H. Asquith,david lloyd george,1.0,0.0888904556632042,0.28571428571428575
1486,Cassie Jo Stoddart,2006,0.0,0.08943668007850647,0.28571428571428575
2682,John Langstaff,the Texas Rangers,0.0,0.0896809995174408,0.28571428571428575
416,the steering mechanism,the United States,0.0,0.08984606713056564,0.28571428571428575
1387,Annie,Miranda Lambert,0.0,0.08985154330730438,0.28571428571428575
1741,"Los Angeles, California",diary of Samuel Pepys,0.0,0.08986280858516693,0.28571428571428575
2818,Has a material bilateral mistake,fraud,0.0,0.0899886041879654,0.28571428571428575
824,on the reverse,above monticello,0.0,0.0901203602552414,0.28571428571428575
47,Daniel Mar,tyler florence,0.0,0.09017594158649445,0.28571428571428575
842,February 19,"June 22, 2010",0.0,0.0904521495103836,0.28571428571428575
332,Frank Sinatra,Haven Gillespie,0.0,0.09046639502048492,0.28571428571428575
823,on the reverse,United States Mint,0.0,0.09090610593557358,0.28571428571428575
3430,control access to a resource,to make purchases,1.0,0.09099481999874115,0.28571428571428575
3244,1857,between 1903 and 1915,0.0,0.09104811400175095,0.28571428571428575
1308,Miguel DÃ­az-Canel,Barack Obama,0.0,0.09108120203018188,0.28571428571428575
2616,Eric Swaffer,Vichai Srivaddhanaprabha,0.0,0.09124460071325302,0.28571428571428575
1148,"18,426",10000,1.0,0.09137393534183502,0.28571428571428575
1700,new bone growth,translocation,0.0,0.09191348403692245,0.28571428571428575
3363,Harold Perrineau,charles murray,0.0,0.09220217168331146,0.28571428571428575
2735,spatial resolution,albedo,0.0,0.09241912513971329,0.28571428571428575
2871,broader focus,Daniel Yergin,0.0,0.09249205887317657,0.28571428571428575
894,Raul Bova,pope clement vii,0.0,0.09258099645376205,0.28571428571428575
3637,9 October 2018,5 February 2017,1.0,0.09263739734888077,0.28571428571428575
3274,through the maternal line,Cherokee Nation,0.0,0.09285534173250198,0.28571428571428575
165,East England,Irish legend,2.0,0.0929202288389206,0.28571428571428575
2422,in the season finale,my brother's keeper,0.0,0.09316083788871765,0.28571428571428575
447,Jerry Reed Hubbard,jackie gleason,0.0,0.09354773163795471,0.28571428571428575
3224,Michelangelo,sandro botticelli,0.0,0.09373342245817184,0.28571428571428575
1538,constantly,moments before waking,0.0,0.09384193271398544,0.28571428571428575
3015,Rectified spirit,beer,0.0,0.09395916759967804,0.28571428571428575
3524,Peter Pyrrh,tigmanshu dhulia,0.0,0.0940062552690506,0.28571428571428575
1980,1989–90,2005 -- 06,0.0,0.0942750871181488,0.28571428571428575
2415,1909,1875,0.0,0.0944853201508522,0.28571428571428575
798,sign language,mixed transcortical aphasia,1.0,0.0945277065038681,0.28571428571428575
545,size,alkaline phosphatase,0.0,0.09457932412624359,0.28571428571428575
2447,Richard Madden,Sterling K. Brown,1.0,0.09460284560918808,0.28571428571428575
